0.310000011446 0.320000100094 6.55407823264e-15
0.309999363659 0.320000982306 1.66073927511e-14
0.309998283982 0.320002452604 1.89195326906e-14
0.309996789049 0.320004510925 1.27325205281e-14
0.309994845379 0.32000715721 3.12886967826e-14
0.309992469479 0.320010391421 3.2744663124e-14
0.309989661025 0.320014213534 2.6145987945e-14
0.309986422716 0.32001862352 4.84507738908e-15
0.309982754052 0.320023621309 1.60589452728e-14
0.309978653744 0.320029206766 1.2410808726e-14
0.309974121764 0.320035379663 1.62768880971e-14
0.309969158084 0.320042139702 1.18493880292e-14
0.309963764581 0.32004948656 7.94104626127e-14
0.30995793793 0.32005741999 8.64181691973e-14
0.309951676312 0.320065943992 2.13859186672e-14
0.309944990855 0.32007504989 4.37598316904e-14
0.309937871624 0.320084749581 2.11707915926e-14
0.309930323385 0.320095037767 1.45445572326e-14
0.309922331177 0.320105914623 7.51351173087e-15
0.309913916427 0.320117377154 7.06133264369e-14
0.309905069504 0.320129420966 1.8951624101e-13
0.309895789301 0.320142069406 2.94165632036e-14
0.309886077913 0.320155299287 4.00296604249e-14
0.309875935077 0.320169115362 8.58315495451e-14
0.309865362468 0.320183514296 1.25344621995e-14
0.309854361362 0.320198514664 5.6589058088e-13
0.309842926916 0.320214086093 9.9313591858e-14
0.309831058137 0.32023025986 6.70387422491e-14
0.309818755259 0.320247017835 3.95022691836e-13
0.309806018978 0.320264356203 8.71095632202e-13
0.309792864442 0.320282290352 5.2384280175e-13
0.309779265059 0.320300816771 1.8867202401e-13
0.309765244026 0.320319925692 8.05470341233e-13
0.30975077427 0.320339627679 2.44332400816e-12
0.309735896944 0.320359913125 4.39232141092e-13
0.309720573253 0.320380789338 2.42192328264e-13
0.309704821981 0.320402248666 2.20246045304e-13
0.309688636646 0.320424312142 4.70884564301e-12
0.309672020649 0.320446957775 1.04192524773e-12
0.309654978932 0.320470183207 3.13568693828e-12
0.309637503425 0.320494005172 1.39008267516e-11
0.309619590315 0.320518416247 1.95706151132e-12
0.309601241496 0.320543416591 7.10515163725e-12
0.309582474552 0.320569008018 3.14036614094e-11
0.309563270927 0.320595186052 8.54705262585e-12
0.309543635803 0.320621949508 6.64335348471e-12
0.309523564977 0.320649308563 3.47276709379e-11
0.309503069807 0.320677247405 4.93015103753e-12
0.309482136687 0.320705785644 2.60841591309e-10
0.309460784029 0.320734914589 1.86333726247e-11
0.309438987623 0.320764623804 1.01243812728e-10
0.309416757538 0.320794932421 5.12764607584e-10
0.309394106129 0.320825824319 1.39094951066e-10
0.309371013827 0.32085730781 5.7726846673e-09
0.30934749192 0.320889377603 4.66242898841e-09
0.309323554387 0.320922042715 2.58278869835e-08
0.309299059169 0.320955299877 2.05329275221e-08
0.309274221009 0.320989140224 1.89575982311e-07
0.309249920214 0.321023576679 3.68181529342e-09
0.309223195604 0.321058602081 1.60060166249e-07
0.309195423811 0.32109421469 7.34919372484e-08
0.3091714115 0.321130412065 6.87058516992e-07
0.309145373879 0.321167221296 7.12395194576e-08
0.309116277233 0.321204598977 7.51851623837e-08
0.309089385345 0.321242587392 4.52571474967e-09
0.309060811536 0.321281149628 9.03662135293e-07
0.309029571285 0.321320312724 3.04508384464e-07
0.309000674181 0.321360063492 2.69033769607e-06
0.308972984482 0.32140039736 1.01656258126e-06
0.308943443561 0.321441344494 1.02268123062e-06
0.308912610909 0.321482862997 2.5849153389e-07
0.30888158658 0.321524980274 8.32500193338e-09
0.308850299769 0.321567695255 4.85618633185e-09
0.308818566866 0.321610988635 8.76927984995e-13
0.308786405821 0.321654886984 2.05318172515e-09
0.308753825005 0.321699367665 4.37506498231e-10
0.308720794714 0.321744445903 1.46326189124e-10
0.308687338462 0.321790113381 4.18045468901e-12
0.308653455505 0.321836379822 2.42436317195e-12
0.308619134366 0.321883226888 7.719053175e-11
0.308584380524 0.321930667025 2.59773890947e-11
0.308549197068 0.321978713784 5.25405114085e-13
0.308513579528 0.322027349755 2.23448523667e-11
0.308477527604 0.322076569543 6.98583576319e-12
0.308441052609 0.322126386632 2.24752366981e-13
0.308404128088 0.322176800832 5.73346925734e-12
0.308366789084 0.32222780991 5.89905634869e-13
0.308329012402 0.322279403068 2.31297495229e-13
0.30829079039 0.32233160552 5.96067590992e-13
0.30825214855 0.322384383121 1.61024273219e-12
0.308213065492 0.322437768612 6.36890955822e-13
0.308173553196 0.322491736712 7.24479009968e-15
0.308133613375 0.322546307034 4.39205017849e-13
0.308093229967 0.322601461579 3.80153045546e-13
0.308052422524 0.322657229225 2.26557303193e-13
0.308011173225 0.322713578917 5.74750889994e-14
0.307969495459 0.322770524276 7.35195688994e-14
0.307927377927 0.322828070852 2.63641316755e-13
0.307884839005 0.322886203064 4.17801721263e-14
0.307841867315 0.322944938287 9.12283338173e-14
0.30779844285 0.323004259221 7.99148527846e-15
0.307754600002 0.323064191759 5.66176733915e-14
0.307710326114 0.323124707267 7.31702042208e-14
0.30766561151 0.323185823155 2.54706673327e-14
0.307620468146 0.323247539941 1.73529847621e-14
0.307574884746 0.323309843361 3.12483901864e-14
0.307528878725 0.323372746108 1.09738118975e-14
0.307482420523 0.323436253012 3.39772234368e-14
0.307435544527 0.323500348473 8.29348489248e-15
0.307388222334 0.323565040924 2.10840092498e-14
0.307340472826 0.323630336548 5.96841689658e-15
0.307292285129 0.323696221381 3.50620050006e-14
0.307243670964 0.323762709012 7.13876858085e-14
0.307194618156 0.323829797199 1.45054154043e-14
0.307145123403 0.32389747542 3.87983237527e-14
0.307095199044 0.323965756765 4.55579176051e-14
0.307044846388 0.324034640033 5.00614876688e-14
0.306994054944 0.324104114188 7.51207615207e-15
0.306942822459 0.324174187693 2.24133791895e-14
0.306891158643 0.324244868607 4.73428115187e-14
0.306839067793 0.324316137552 4.57756679852e-15
0.306786530639 0.324388009978 2.03643962995e-11
0.30673356881 0.324460484445 6.68166656305e-11
0.306680161488 0.32453356143 4.08517641512e-12
0.306626331055 0.324607221795 1.95248588711e-14
0.306572055947 0.324681495875 1.28249982544e-14
0.306517351995 0.324756374379 9.00325160702e-15
0.306462205941 0.32483184547 1.3970845564e-14
0.30640663615 0.324907914287 2.1042900224e-14
0.30635062712 0.324984585617 3.45882584429e-14
0.306294191964 0.325061860279 1.82976408734e-14
0.306237325684 0.325139735374 1.07669025959e-13
0.306180017059 0.325218205961 1.24418373073e-13
0.306122283555 0.325297278821 8.73722948845e-14
0.306064125341 0.325376951598 7.33186317685e-14
0.30600554116 0.325457226841 3.20486073096e-13
0.30594654671 0.325538096292 1.7645287127e-13
0.305887140297 0.325619555641 7.28594602561e-13
0.305827351036 0.325701609624 3.18409394271e-12
0.305767193309 0.325784239905 8.51278463993e-12
0.305706746463 0.325867437262 1.9022340635e-11
0.305646142967 0.325951156266 3.27233639639e-11
0.305585723332 0.326035304263 1.33494612946e-10
0.30552662908 0.326119551623 8.56814599667e-09
0.305476971291 0.326202632209 1.55291402767e-05
0.305311118341 0.326264522102 8.16210057668e-05
0.305383761729 0.326315325921 4.52397628467e-05
0.305263708579 0.326461038458 2.37595111073e-05
0.305210746683 0.326553445162 8.72721544194e-09
0.305142180879 0.326643477288 8.96510582115e-10
